image_link,group_id,entity_name,entity_value,output,model_input
https://m.media-amazon.com/images/I/71+FvzD14RL.jpg,893692,item_weight,2.4 kilogram,"EASYJET MAXIMUM CABIN APPROVED
EROLITE
UNDERSEAT BAG
2.4kg
28L
WEIGHT
CAPACITY
1M
HANDLE
HEIGHT
100cm
LARGE CAPACITY
45cm
20cm
36cm","Type: item_weight | OCR: EASYJET MAXIMUM CABIN APPROVED
EROLITE
UNDERSEAT BAG
2.4kg
28L
WEIGHT
CAPACITY
1M
HANDLE
HEIGHT
100cm
LARGE CAPACITY
45cm
20cm
36cm | Extracted Measurement: 2.4 kg"
https://m.media-amazon.com/images/I/414maJ3RUML.jpg,120569,item_weight,25 kilogram,"PROMAX
LARGEBREED>25KG
Paniabiecrytrom
WlennarySargeors
VetPlus","Type: item_weight | OCR: PROMAX
LARGEBREED>25KG
Paniabiecrytrom
WlennarySargeors
VetPlus | Extracted Measurement: 25 kg"
https://m.media-amazon.com/images/I/7158CO+v3kL.jpg,564709,item_weight,50.0 kilogram,"Altezza regolabile 3X Antiruggine
Impugnature antiscivolo
manubrio inossidabile
Pulsante di smontaggio singolo
Chiusura in materiale di nylon..
Non sono necessari
resistentee design unico del.
strumenti aggiuntivi
foro limite altezza regolabile e
piu stabile
Piattaforma extra larga e spessa
Robusto per contenere fino a 50 kg","Type: item_weight | OCR: Altezza regolabile 3X Antiruggine
Impugnature antiscivolo
manubrio inossidabile
Pulsante di smontaggio singolo
Chiusura in materiale di nylon..
Non sono necessari
resistentee design unico del.
strumenti aggiuntivi
foro limite altezza regolabile e
piu stabile
Piattaforma extra larga e spessa
Robusto per contenere fino a 50 kg | Extracted Measurement: 50 kg"
https://m.media-amazon.com/images/I/71NoP+8HnqS.jpg,593600,item_weight,263.0 gram,"Interngl and.
External Lightweight Materials
Suitable & Comfortable.
High-density
Impact
Shock
Lightweight
EPS Helmet
Resistance
Absorption
263g/9.3 oz","Type: item_weight | OCR: Interngl and.
External Lightweight Materials
Suitable & Comfortable.
High-density
Impact
Shock
Lightweight
EPS Helmet
Resistance
Absorption
263g/9.3 oz | Extracted Measurement: 263 g"
https://m.media-amazon.com/images/I/51K0v0zo-wL.jpg,507988,item_weight,250.0 gram,"Tejido Strech Argentum:tratamiento
1
antibacteriano con iones de plata.
2
Fibras Soft.
?
3
?
Viscoelastica de alta densidad.
4
Fibra de 250gr.
?
28 cm
5
ViscoSoft 100% adaptable.
6
Sistema TST:mejora la compactibilidad
del colchon.
7
Nucleo exclusivo BioPur H.R.de alta
durabilidad.
1
8
Sistema TST: mejora la compactibilidad
del colchon.
9
Fibras Atermicas:para mejorar la
regulacion de la temperatura.
10
Tejido 3D Termofles:de gran
FIRMEZA:
media-alta
transpiracion.
Luxu","Type: item_weight | OCR: Tejido Strech Argentum:tratamiento
1
antibacteriano con iones de plata.
2
Fibras Soft.
?
3
?
Viscoelastica de alta densidad.
4
Fibra de 250gr.
?
28 cm
5
ViscoSoft 100% adaptable.
6
Sistema TST:mejora la compactibilidad
del colchon.
7
Nucleo exclusivo BioPur H.R.de alta
durabilidad.
1
8
Sistema TST: mejora la compactibilidad
del colchon.
9
Fibras Atermicas:para mejorar la
regulacion de la temperatura.
10
Tejido 3D Termofles:de gran
FIRMEZA:
media-alta
transpiracion.
Luxu | Extracted Measurement: 250 g"
https://m.media-amazon.com/images/I/51H6vfyBqML.jpg,507988,item_weight,250.0 gram,"Tissu Strech Argentum:Traitement
antibacterien aux ions d'Argent
2
Fibre Soft
?
?
3
Mousse a memoire de forme haute
densite
?
4
Fibre 250g
28 cm
5
Viscosoft 100% adaptable
6
SystemeTST:ameliore la compacite
du matelas.
7
Mousse BioPur H.R exclusif:haute
durabilite
1
8
Systeme TST:ameliore la compacite
du matelas.
9
Fibres athermiques pour ameliorer la
regulation de la temperature.
FERMETE:
Ferme/Mi-Ferme
10
Thermofles 3D hautement respirants.
Luxu","Type: item_weight | OCR: Tissu Strech Argentum:Traitement
antibacterien aux ions d'Argent
2
Fibre Soft
?
?
3
Mousse a memoire de forme haute
densite
?
4
Fibre 250g
28 cm
5
Viscosoft 100% adaptable
6
SystemeTST:ameliore la compacite
du matelas.
7
Mousse BioPur H.R exclusif:haute
durabilite
1
8
Systeme TST:ameliore la compacite
du matelas.
9
Fibres athermiques pour ameliorer la
regulation de la temperature.
FERMETE:
Ferme/Mi-Ferme
10
Thermofles 3D hautement respirants.
Luxu | Extracted Measurement: 250 g"
https://m.media-amazon.com/images/I/81gzy3-ZlML.jpg,459516,item_weight,200 gram,"ONE
LIFE
FOODS
WILDHARVESTED
CHAGACHUNKS
ONELIFE
FOODS
WILD HARVESTED
SIBERIAN
CHAGA
CHUNKS
Hand-picked
HAND-PICKEDFROM
SIBERIANBIRCH
TREEFORESTS
PRODUCTWEIGHT:
200Grams","Type: item_weight | OCR: ONE
LIFE
FOODS
WILDHARVESTED
CHAGACHUNKS
ONELIFE
FOODS
WILD HARVESTED
SIBERIAN
CHAGA
CHUNKS
Hand-picked
HAND-PICKEDFROM
SIBERIANBIRCH
TREEFORESTS
PRODUCTWEIGHT:
200Grams | Extracted Measurement: 200 gram"
https://m.media-amazon.com/images/I/71mKPQGo8wL.jpg,599772,item_weight,1.8 kilogram,"LIGHT BUT STABLE
1.8KG","Type: item_weight | OCR: LIGHT BUT STABLE
1.8KG | Extracted Measurement: 1.8 kg"
https://m.media-amazon.com/images/I/81puuiKhs5L.jpg,601746,item_weight,800.0 gram,"KESSER
R
-HOME-
GROBENTABELLE
NUTZUNG
KorpergroBe
Empfohlene GroBe
Gewicht
800 g
<1,52 m
S
1,52 m-1,71 m
1000 g
M
UBUNG
1.72- 1,85 m
I300 g
L
1,52 m-1,71 m
XL
1700 g
<1,42 m
S
800 g
1,42 m-1,61 m
M
1000 g
STUHL
1300 g
1.62-1,79 m
L
XL
1700 g
1,80 m-1,93 m
KIKESSERO
KAKESSER
KMKESSER
KAKESSER
Model
XL
W
S
ca.1,70 m
85 cm
75 cm
65 cm
55 cm","Type: item_weight | OCR: KESSER
R
-HOME-
GROBENTABELLE
NUTZUNG
KorpergroBe
Empfohlene GroBe
Gewicht
800 g
<1,52 m
S
1,52 m-1,71 m
1000 g
M
UBUNG
1.72- 1,85 m
I300 g
L
1,52 m-1,71 m
XL
1700 g
<1,42 m
S
800 g
1,42 m-1,61 m
M
1000 g
STUHL
1300 g
1.62-1,79 m
L
XL
1700 g
1,80 m-1,93 m
KIKESSERO
KAKESSER
KMKESSER
KAKESSER
Model
XL
W
S
ca.1,70 m
85 cm
75 cm
65 cm
55 cm | Extracted Measurement: 800 g"
https://m.media-amazon.com/images/I/61CLKFwJa4L.jpg,630869,item_weight,24.8 gram,"Tigereye
Total Length:21cm
1.2cm
2.7cm
Alloy Material
Cowhide Making
Total Weight:24.8g","Type: item_weight | OCR: Tigereye
Total Length:21cm
1.2cm
2.7cm
Alloy Material
Cowhide Making
Total Weight:24.8g | Extracted Measurement: 24.8 g"
https://m.media-amazon.com/images/I/615v9WaUIuL.jpg,483370,item_weight,4.0 kilogram,"50CM
Girl
4KG
H
G
W
E","Type: item_weight | OCR: 50CM
Girl
4KG
H
G
W
E | Extracted Measurement: 4 kg"
https://m.media-amazon.com/images/I/71P0BToikAL.jpg,459516,item_volume,"[8.0, 12.0] fluid ounce","SUGGESTED USE:
facts
As a dietary supplement,take 2 capsules
daily with 8-12 oz of water or as directed by
your healthcare professional.
%DV
THIRD PARTY TESTED
Ring
NON-GMO
GLUTEN-FREE
WARNING:For healthy individuals 18 years and
older. Consult a healthcare professional prior to
use if you are pregnant or nursing,taking
medication, or have a medical condition.Keep
out of reach of children. Do not use if safety
seal is broken or missing.
NOTice: Store in a cool, dry place.
MADE AND QUALITY TESTED IN THE USA WITH
GLOBALLY SOURCED INGREDIENTS.
Distributed by Nutricost
351 E 1750NVineyard,UT 84059
404.5.220
866)438-36941support@nutricost.com
www.nutricost.com
8
10014
67406","Type: item_volume | OCR: SUGGESTED USE:
facts
As a dietary supplement,take 2 capsules
daily with 8-12 oz of water or as directed by
your healthcare professional.
%DV
THIRD PARTY TESTED
Ring
NON-GMO
GLUTEN-FREE
WARNING:For healthy individuals 18 years and
older. Consult a healthcare professional prior to
use if you are pregnant or nursing,taking
medication, or have a medical condition.Keep
out of reach of children. Do not use if safety
seal is broken or missing.
NOTice: Store in a cool, dry place.
MADE AND QUALITY TESTED IN THE USA WITH
GLOBALLY SOURCED INGREDIENTS.
Distributed by Nutricost
351 E 1750NVineyard,UT 84059
404.5.220
866)438-36941support@nutricost.com
www.nutricost.com
8
10014
67406 | Extracted Measurement: "
https://m.media-amazon.com/images/I/61HisZt9hcL.jpg,208023,item_weight,3.59 kilogram,"PICTURE FRAME SIZE DIAGRAM
(This set of photo wall free installation accessories)
170cm
A
B
A
B
A
69cm
B
DO
A
A
WHHT
C
B
A
YOU
B
LOVE
Overall size:69x170cm;weight about3.59kg
Quantity
Diameter size
Inner diameter size
Side width
Thick side
Material
A*6
11.6X15.5cm
8.9X12.7cm
1.8cm
1.8cm
Solid wood
B*4
15.7*20.8cm
12.7X17.8cm
1.8cm
1.8cm
Solid wood
C*1
23*28cm
20.3X25.4cm
1.8cm
1.8cm
Solid wood
Square*1
18X18cm
15.2X15.2cm
1.8cm
2cm
Solid wood
Details of the hanging parameters included in the photo wall
Ornament name
Number
size
Material
Remarks
""family""letter
1
20*20*0.5cm
Wood plastic board
""do what""board
1
30*40*0.5cm
Wood plastic board
4.3*10.3cm
5 leaves
Group 1
5*12cm
Wood plastic board","Type: item_weight | OCR: PICTURE FRAME SIZE DIAGRAM
(This set of photo wall free installation accessories)
170cm
A
B
A
B
A
69cm
B
DO
A
A
WHHT
C
B
A
YOU
B
LOVE
Overall size:69x170cm;weight about3.59kg
Quantity
Diameter size
Inner diameter size
Side width
Thick side
Material
A*6
11.6X15.5cm
8.9X12.7cm
1.8cm
1.8cm
Solid wood
B*4
15.7*20.8cm
12.7X17.8cm
1.8cm
1.8cm
Solid wood
C*1
23*28cm
20.3X25.4cm
1.8cm
1.8cm
Solid wood
Square*1
18X18cm
15.2X15.2cm
1.8cm
2cm
Solid wood
Details of the hanging parameters included in the photo wall
Ornament name
Number
size
Material
Remarks
""family""letter
1
20*20*0.5cm
Wood plastic board
""do what""board
1
30*40*0.5cm
Wood plastic board
4.3*10.3cm
5 leaves
Group 1
5*12cm
Wood plastic board | Extracted Measurement: 3.59 kg"
https://m.media-amazon.com/images/I/81JGAcnf39L.jpg,983323,voltage,12.0 volt,"m
DC BRUSHLESS FANMOTOR
12V-DC
SLEEVE BEARING
DC FAN","Type: voltage | OCR: m
DC BRUSHLESS FANMOTOR
12V-DC
SLEEVE BEARING
DC FAN | Extracted Measurement: "
https://m.media-amazon.com/images/I/31o8WywVeTL.jpg,299791,item_weight,7 gram,"24Box chain
1.6""41mm)
Pendant weight 7g
0.2""5mm)","Type: item_weight | OCR: 24Box chain
1.6""41mm)
Pendant weight 7g
0.2""5mm) | Extracted Measurement: 7 g"
https://m.media-amazon.com/images/I/61Ik5NY4ExL.jpg,299791,item_weight,9.8 gram,"2.5mm
(0.1 inch)
Rose Gold Plated 
ER
38mm
(1.5 inches)
28.6mm(1.13 inches)
Necklace length: 50+5cm(20 +2 inches)/ Resizable
Net Weight: 9.8g","Type: item_weight | OCR: 2.5mm
(0.1 inch)
Rose Gold Plated 
ER
38mm
(1.5 inches)
28.6mm(1.13 inches)
Necklace length: 50+5cm(20 +2 inches)/ Resizable
Net Weight: 9.8g | Extracted Measurement: 9.8 g"
https://m.media-amazon.com/images/I/71pKB7-3itL.jpg,459516,item_volume,16.0 fluid ounce,"FOR BEST RESULT COMB NE
Earth's Creation
NEW!
Earths
Earths Creation
LIQUID
Vitamin
IMMUNE
ATURAL
C 1OOOmg
Cell Protector
SHIELD
with CurQLife
Immune Health
Antioxidant Formula
Supports antioxidant health &
IMMUNE DEFENSE
Moy support protection agains
immune system function
iree rodical damage
-3in1
Supports overall health
Abaonced high potency cell
& well-being
argets Cel Prtatein
protector formula'
cellular health*
DIETARY SUPPLEMENT
Antioxidant Packed
60 Capsules
60CAPSULESE
Immunity
Products
SHOP NOW","Type: item_volume | OCR: FOR BEST RESULT COMB NE
Earth's Creation
NEW!
Earths
Earths Creation
LIQUID
Vitamin
IMMUNE
ATURAL
C 1OOOmg
Cell Protector
SHIELD
with CurQLife
Immune Health
Antioxidant Formula
Supports antioxidant health &
IMMUNE DEFENSE
Moy support protection agains
immune system function
iree rodical damage
-3in1
Supports overall health
Abaonced high potency cell
& well-being
argets Cel Prtatein
protector formula'
cellular health*
DIETARY SUPPLEMENT
Antioxidant Packed
60 Capsules
60CAPSULESE
Immunity
Products
SHOP NOW | Extracted Measurement: "
https://m.media-amazon.com/images/I/71PGzqxh-EL.jpg,523149,item_weight,3.8 gram,"Sabina
Carson
Forever & Always
crystal birthstone
Carson
10mm
son
Material: Sterling Silver
CZ:5x5mm
10k/14k/18k Solid Gold
About Weight: 3.8g
Forever & Always
Engraving name","Type: item_weight | OCR: Sabina
Carson
Forever & Always
crystal birthstone
Carson
10mm
son
Material: Sterling Silver
CZ:5x5mm
10k/14k/18k Solid Gold
About Weight: 3.8g
Forever & Always
Engraving name | Extracted Measurement: 3.8 g"
https://m.media-amazon.com/images/I/71uqF3qqsuL.jpg,844474,item_weight,0.45 kilogram,"Lightweight & Packable
0.45 kg/ 0.99 Ib
18.5in/47cm
FOLDED
7.9in/20cm
10.23in/26cm
11.8in/30cm
7.9in/20cm
UNFOLDED","Type: item_weight | OCR: Lightweight & Packable
0.45 kg/ 0.99 Ib
18.5in/47cm
FOLDED
7.9in/20cm
10.23in/26cm
11.8in/30cm
7.9in/20cm
UNFOLDED | Extracted Measurement: 0.45 kg"
https://m.media-amazon.com/images/I/61vdMgkasML.jpg,179080,item_weight,70.5 pound,"G
D
SA
Height
Recommended height
1.
5'3""-6'3""
192CM
160CM
Bicycle weight
kg
70.5LBS
Load capacity
MAX330LBS","Type: item_weight | OCR: G
D
SA
Height
Recommended height
1.
5'3""-6'3""
192CM
160CM
Bicycle weight
kg
70.5LBS
Load capacity
MAX330LBS | Extracted Measurement: 70.5 lb"
https://m.media-amazon.com/images/I/81xeFGugw6L.jpg,271537,voltage,12.0 volt,"Micro diaphragm pump
Voltage:
DC12V
Powermax
60W
Pressure
ax0.8Mpa
Flow(max
5L/min
Lnlet mussefilters
n","Type: voltage | OCR: Micro diaphragm pump
Voltage:
DC12V
Powermax
60W
Pressure
ax0.8Mpa
Flow(max
5L/min
Lnlet mussefilters
n | Extracted Measurement: "
https://m.media-amazon.com/images/I/71Ye12U8zRL.jpg,271537,voltage,12.0 volt,"31ft
2V","Type: voltage | OCR: 31ft
2V | Extracted Measurement: "
https://m.media-amazon.com/images/I/61UjKZyijBL.jpg,271537,voltage,12.0 volt,"Micro diaphragm pumg
Voltage:
DC12V
Power(max)
60W
Pressure(max)
0.8Mpa
Flow(max).
5L/min
Lnlet must usefilters","Type: voltage | OCR: Micro diaphragm pumg
Voltage:
DC12V
Power(max)
60W
Pressure(max)
0.8Mpa
Flow(max).
5L/min
Lnlet must usefilters | Extracted Measurement: "
https://m.media-amazon.com/images/I/61v1IQDiIbL.jpg,271537,voltage,12.0 volt,M09,Type: voltage | OCR: M09 | Extracted Measurement: 
https://m.media-amazon.com/images/I/71WffHaS-QL.jpg,589105,item_weight,1.87 pound,"Storage Space
SAVE50%
Storage Space
SAVE 70%
24.4in
Weight:1.87lb
11.8in
11.8in
EVERY OTHER THURSDA
5.1in
1.6in
17.7in
17.7in
11.8in
17.7in
Hanging size
Carrying things storage size
Folded size when not in use
AFTER
BEFORE
Clean And Tidy
Packing Cubes
26-inch","Type: item_weight | OCR: Storage Space
SAVE50%
Storage Space
SAVE 70%
24.4in
Weight:1.87lb
11.8in
11.8in
EVERY OTHER THURSDA
5.1in
1.6in
17.7in
17.7in
11.8in
17.7in
Hanging size
Carrying things storage size
Folded size when not in use
AFTER
BEFORE
Clean And Tidy
Packing Cubes
26-inch | Extracted Measurement: 1.87 lb"
https://m.media-amazon.com/images/I/61mLRVKOr3L.jpg,748919,item_weight,125.0 gram,"MONOPRIX
MESCLUN
ROQUETTEET BRINS DE CENFEUIL
LA SALADE AU GOUT PAS MESQUIN
4A5PERSONNES
125G
19318432052-","Type: item_weight | OCR: MONOPRIX
MESCLUN
ROQUETTEET BRINS DE CENFEUIL
LA SALADE AU GOUT PAS MESQUIN
4A5PERSONNES
125G
19318432052- | Extracted Measurement: 125 g"
https://m.media-amazon.com/images/I/619W5ruX5xL.jpg,523149,item_weight,21.0 gram,"Size: 7-12
Weight:
21g
Material: Titanium steel
(stainless
steel)
width: 2. 1CM
LORAD
Wall
thickness :0.2cm-0.4cm","Type: item_weight | OCR: Size: 7-12
Weight:
21g
Material: Titanium steel
(stainless
steel)
width: 2. 1CM
LORAD
Wall
thickness :0.2cm-0.4cm | Extracted Measurement: 21 g"
https://m.media-amazon.com/images/I/51YZWIRgY0L.jpg,630869,item_weight,30.0 gram,"PRODUCT
DISPLAY
Weight
30g
20+15cm
Adjustable
15cm/6in
Earent
Free size for women and girls","Type: item_weight | OCR: PRODUCT
DISPLAY
Weight
30g
20+15cm
Adjustable
15cm/6in
Earent
Free size for women and girls | Extracted Measurement: 30 g"
https://m.media-amazon.com/images/I/81Qf73SxLaL.jpg,752266,voltage,"[85.0, 265.0] volt","AC85-265V
LED
3 LEDs
300 Lumens
KG
800KG Belastung","Type: voltage | OCR: AC85-265V
LED
3 LEDs
300 Lumens
KG
800KG Belastung | Extracted Measurement: "
https://m.media-amazon.com/images/I/81cEIIPti-L.jpg,459516,item_volume,4.0 fluid ounce,"\MMUNE
wild e
organlc
AA
SUPPORT
BREATH
wild e.
PREMIUM
organic
QUALITY
FREELY
LIQUIDDROPS
MULLEINLEAF
RespiratoryHealthi
?
Alcohol-free
4floz
Dietary supplement
Lung (
Cleanse*
*THE STATEMENTS ON THIS PRODUCT NAVE NOT BEEN EVALUATED BY THE FOOD AND DRUG ADMINISTRATION.THIS PRODUCT IS NOT INTENDED TO DIAGNOSE TREAT, CURE, OR PREVENT ANY DESEASE","Type: item_volume | OCR: \MMUNE
wild e
organlc
AA
SUPPORT
BREATH
wild e.
PREMIUM
organic
QUALITY
FREELY
LIQUIDDROPS
MULLEINLEAF
RespiratoryHealthi
?
Alcohol-free
4floz
Dietary supplement
Lung (
Cleanse*
*THE STATEMENTS ON THIS PRODUCT NAVE NOT BEEN EVALUATED BY THE FOOD AND DRUG ADMINISTRATION.THIS PRODUCT IS NOT INTENDED TO DIAGNOSE TREAT, CURE, OR PREVENT ANY DESEASE | Extracted Measurement: "
https://m.media-amazon.com/images/I/71ciI6RbOqL.jpg,459516,item_volume,4.0 fluid ounce,"wild e.
organlc
SMART
CONSUMPTION
98%
of absorption
in 2-5 minutes
wild e
PREMIUM
organic
QUALITY
LIQUID DROPS
Maximize absorption
with liquid, surpassing
MULLEIN LEAF
capsules or pills.
Alcohol-free
4floz
Dietary supplement
Liquid
Capsules
Pills","Type: item_volume | OCR: wild e.
organlc
SMART
CONSUMPTION
98%
of absorption
in 2-5 minutes
wild e
PREMIUM
organic
QUALITY
LIQUID DROPS
Maximize absorption
with liquid, surpassing
MULLEIN LEAF
capsules or pills.
Alcohol-free
4floz
Dietary supplement
Liquid
Capsules
Pills | Extracted Measurement: "
https://m.media-amazon.com/images/I/816L-kPJGyL.jpg,459516,item_volume,4.0 fluid ounce,"wild e.
NATURAL
organic
SWEETNESS
WITH VEGETABLE GLYCERIN
NO
SUGAR,
ALCOHOL
wild e.
PREMIUM
QUALITY
organlc
LIQUID DROPS
MULLEIN LEAF
By utilizing vegetable glycerin
our alcohol-free tinctures.
Alcohol-free
4floz
Dietary supplement
deliver a naturally sweet taste.
without the addition of sugar..","Type: item_volume | OCR: wild e.
NATURAL
organic
SWEETNESS
WITH VEGETABLE GLYCERIN
NO
SUGAR,
ALCOHOL
wild e.
PREMIUM
QUALITY
organlc
LIQUID DROPS
MULLEIN LEAF
By utilizing vegetable glycerin
our alcohol-free tinctures.
Alcohol-free
4floz
Dietary supplement
deliver a naturally sweet taste.
without the addition of sugar.. | Extracted Measurement: "
https://m.media-amazon.com/images/I/7185b+0uzML.jpg,459516,item_volume,0.7 millilitre,"wild e.
EASY
organic
SQUEEZY!
168DROPPERS
56-DAY
1DROPPERFUL
per bottle
supply
(1 bulb squeeze
COO
serving size
SUPPLEMENT FACTS
Serving size: 0.7 ml / Servings about 168
Amount Per Serving %DV
Organic Mullein Leaf
679 mg
(Verbascum thapsus)
* Daily Value (DV) not established
Other Ingredients:Certified Organic
vegetable glycerin, distilled water.
Does not contain:Alcohol, Sugar","Type: item_volume | OCR: wild e.
EASY
organic
SQUEEZY!
168DROPPERS
56-DAY
1DROPPERFUL
per bottle
supply
(1 bulb squeeze
COO
serving size
SUPPLEMENT FACTS
Serving size: 0.7 ml / Servings about 168
Amount Per Serving %DV
Organic Mullein Leaf
679 mg
(Verbascum thapsus)
* Daily Value (DV) not established
Other Ingredients:Certified Organic
vegetable glycerin, distilled water.
Does not contain:Alcohol, Sugar | Extracted Measurement: 0.7 ml"
https://m.media-amazon.com/images/I/7185b+0uzML.jpg,459516,item_weight,679.0 milligram,"wild e.
EASY
organic
SQUEEZY!
168DROPPERS
56-DAY
1DROPPERFUL
per bottle
supply
(1 bulb squeeze
COO
serving size
SUPPLEMENT FACTS
Serving size: 0.7 ml / Servings about 168
Amount Per Serving %DV
Organic Mullein Leaf
679 mg
(Verbascum thapsus)
* Daily Value (DV) not established
Other Ingredients:Certified Organic
vegetable glycerin, distilled water.
Does not contain:Alcohol, Sugar","Type: item_weight | OCR: wild e.
EASY
organic
SQUEEZY!
168DROPPERS
56-DAY
1DROPPERFUL
per bottle
supply
(1 bulb squeeze
COO
serving size
SUPPLEMENT FACTS
Serving size: 0.7 ml / Servings about 168
Amount Per Serving %DV
Organic Mullein Leaf
679 mg
(Verbascum thapsus)
* Daily Value (DV) not established
Other Ingredients:Certified Organic
vegetable glycerin, distilled water.
Does not contain:Alcohol, Sugar | Extracted Measurement: 679 mg"
https://m.media-amazon.com/images/I/71In1fvGSwL.jpg,459516,item_volume,4.0 fluid ounce,"wild ei
organlc
PREMIUM
PRODUCT
CLEAR
Vital information.
LABELING
conveniently shown
on the product label.
wild e
Suggested use: Shake before using.Add one
PREMIUM
SUPPLEMENT FACTS
(1) full squeeze of the dropper bulb to 2 oz.of
water or juice,3 times daily, or as directed by
organlc
QUALITY
Serving size:0.7 ml /Servings about 168
your healthcare professional.
Amount Per Serving %DV
CautionIf you are pregnant nursing or
Organic Mullein Leaf
679 mg
taking any medications,consult with your
(Verbascum thapsus)
healthcare provider before use.
* Daily Value (DV) not established
Store away from heat and light.
LIQUID DROPS
Keep out of the reach of children.
Other Ingredients:Certified Organic
MOLLEIN LEAF
vegetable glycerin,distilled water.
Does not contain:Alcohol,Sugar
MULLWO4 EXP3/26
part
mban
X003RVLMJ3
USA
Manufactured for WILD & ORGANIC,LLC
VENOTBE
3990 CHEVYCHASE DRIVE LOS ANGELES,CA 90039
Alcohol-free
TODIAGNOSE,TREAT,
wildorganicsupplements.com
4 floz
Dietary supplement
+17472703836","Type: item_volume | OCR: wild ei
organlc
PREMIUM
PRODUCT
CLEAR
Vital information.
LABELING
conveniently shown
on the product label.
wild e
Suggested use: Shake before using.Add one
PREMIUM
SUPPLEMENT FACTS
(1) full squeeze of the dropper bulb to 2 oz.of
water or juice,3 times daily, or as directed by
organlc
QUALITY
Serving size:0.7 ml /Servings about 168
your healthcare professional.
Amount Per Serving %DV
CautionIf you are pregnant nursing or
Organic Mullein Leaf
679 mg
taking any medications,consult with your
(Verbascum thapsus)
healthcare provider before use.
* Daily Value (DV) not established
Store away from heat and light.
LIQUID DROPS
Keep out of the reach of children.
Other Ingredients:Certified Organic
MOLLEIN LEAF
vegetable glycerin,distilled water.
Does not contain:Alcohol,Sugar
MULLWO4 EXP3/26
part
mban
X003RVLMJ3
USA
Manufactured for WILD & ORGANIC,LLC
VENOTBE
3990 CHEVYCHASE DRIVE LOS ANGELES,CA 90039
Alcohol-free
TODIAGNOSE,TREAT,
wildorganicsupplements.com
4 floz
Dietary supplement
+17472703836 | Extracted Measurement: 0.7 ml"
https://m.media-amazon.com/images/I/8146TN-qDgL.jpg,881883,item_weight,500.0 gram,"Color Difference Description
Due to different monitors and lighting, the color of the actual may be
slightly different
Kind tips:
Before buying, you can check with a
ISABELLA
different mobile phone or computer to
make the actual color closer to your
expectations. Or order a sample first
to confirm the actual color","Type: item_weight | OCR: Color Difference Description
Due to different monitors and lighting, the color of the actual may be
slightly different
Kind tips:
Before buying, you can check with a
ISABELLA
different mobile phone or computer to
make the actual color closer to your
expectations. Or order a sample first
to confirm the actual color | Extracted Measurement: "
https://m.media-amazon.com/images/I/71bA7Tj2y5L.jpg,120569,item_weight,15.0 kilogram,"GUIA DE DOSIS DIARIA
PEQUENO
MEDIANO
(HASTA 15KG)
(HASTA 30KG)
1 PASTILLA
2 PASTILLAS
POR DIA
POR DIA
GRANDE
(HASTA 45KG)
MUY
GRANDE
(HASTA 45KG)
4 PASTILLAS
3 PASTILLAS
POR DIA
POR DIA","Type: item_weight | OCR: GUIA DE DOSIS DIARIA
PEQUENO
MEDIANO
(HASTA 15KG)
(HASTA 30KG)
1 PASTILLA
2 PASTILLAS
POR DIA
POR DIA
GRANDE
(HASTA 45KG)
MUY
GRANDE
(HASTA 45KG)
4 PASTILLAS
3 PASTILLAS
POR DIA
POR DIA | Extracted Measurement: 15 kg"
https://m.media-amazon.com/images/I/51ZpARXmu+L.jpg,641642,wattage,8.0 watt,"ENERG
PAUTIX
HH-SW480F008W24-COB
A
B
C
D
E
F
F
G
2019/2015
5
kWh/1000h","Type: wattage | OCR: ENERG
PAUTIX
HH-SW480F008W24-COB
A
B
C
D
E
F
F
G
2019/2015
5
kWh/1000h | Extracted Measurement: "
https://m.media-amazon.com/images/I/81ZyvlRczjL.jpg,311997,item_weight,175.0 kilogram,"MASKO
EIGENSCHAFTEN
Markenqualitat
starke MDF Boden
lackiertes Metall
Stabiler Stand,Bodenschonende
KunststofffuBe,extra Querstreben
zur Stabilisation
Tragkraft:Pro MDF-Boden
kg
175 kg
Egal ob Speisekammer, Keller,
Garage oder Buro, Die Regale
eignen sich ideal um Ordung
&PLatz zu schaffen.","Type: item_weight | OCR: MASKO
EIGENSCHAFTEN
Markenqualitat
starke MDF Boden
lackiertes Metall
Stabiler Stand,Bodenschonende
KunststofffuBe,extra Querstreben
zur Stabilisation
Tragkraft:Pro MDF-Boden
kg
175 kg
Egal ob Speisekammer, Keller,
Garage oder Buro, Die Regale
eignen sich ideal um Ordung
&PLatz zu schaffen. | Extracted Measurement: 175 kg"
https://m.media-amazon.com/images/I/81zuZujBfyL.jpg,311997,item_weight,175.0 kilogram,"MASKO
160cm
ABMESSUNGEN
Hohe:160cm
Breite:80cm
Tiefe:40cm
TRAGKRAFT
Pro MDF-BOden 175 kg
kg
Insgesamt700kg
40cm
80cm","Type: item_weight | OCR: MASKO
160cm
ABMESSUNGEN
Hohe:160cm
Breite:80cm
Tiefe:40cm
TRAGKRAFT
Pro MDF-BOden 175 kg
kg
Insgesamt700kg
40cm
80cm | Extracted Measurement: 175 kg"
